#{"t_start": 1599836039.7703722, "env_id": "cdtn-more-simplified-v2"}
r,l,t
6.630876,60,191948.118715
6.174986,60,192121.699078
10.022219,60,192317.660233
12.137217,60,192497.398538
5.273853,60,192658.737256
11.900604,60,192846.43504
8.730234,60,193009.333182
9.86183,60,193190.53482
10.56955,60,193385.050749
11.339013,60,193541.564544
11.699074,60,193746.62526
13.541294,60,193930.187358
5.804657,60,194096.219079
9.371472,60,194276.902917
12.195713,60,194468.400572
4.714741,60,194719.984462
4.922358,60,194956.925418
13.596234,60,195148.207271
10.543707,60,195280.966542
10.962167,60,195377.83181
4.75738,60,195638.502001
4.709947,60,195893.704276
10.47317,60,196101.168208
14.999357,60,196273.956228
7.20573,60,196428.852675
6.29635,60,196607.740062
11.826606,60,196776.499706
11.677442,60,196972.491355
10.326047,60,197165.533693
10.734603,60,197372.039546
11.348891,60,197557.306209
4.7894,60,197761.995797
8.895161,60,197980.926556
4.485907,60,198167.225447
10.164802,60,198363.359249
12.339425,60,198545.142389
6.393429,60,198721.882115
10.982047,60,198887.868178
10.948614,60,199083.682486
5.076833,60,199259.382614
6.231706,60,199447.318321
11.329599,60,199651.622647
6.049934,60,199838.142785
11.868739,60,200012.991515
5.320697,60,200170.775088
6.139618,60,200363.747214
5.045078,60,200560.036763
12.120886,60,200717.364112
6.143338,60,200894.213091
8.126233,60,201128.863089
9.569058,60,201324.76092
5.509388,60,201481.810435
10.017076,60,201651.978945
11.090451,60,201859.843922
3.841238,60,202030.40685
5.521204,60,202189.550643
10.280835,60,202316.373886
10.673895,60,202514.676459
10.701051,60,202727.48452
11.27661,60,202909.483582
11.07367,60,203105.645857
4.959146,60,203338.626554
6.611512,60,203526.409008
10.34267,60,203721.255378
10.1078,60,203924.577149
5.08399,60,204111.166018
12.159135,60,204208.594083
10.798522,60,204404.252432
9.210673,60,204634.901198
5.479102,60,204819.489826
6.857266,60,204963.444793
3.794733,60,205189.670691
11.718664,60,205396.837697
4.827946,60,205625.417983
4.750672,60,205847.331743
8.418454,60,206002.586234
11.063211,60,206200.204319
11.557222,60,206377.573977
4.814028,60,206587.00407
5.71561,60,206767.100847
10.14853,60,206966.254321
10.249367,60,207172.946984
14.257023,60,207348.748858
9.804442,60,207516.250323
4.894044,60,207700.385111
4.995771,60,207911.977902
10.510122,60,208119.081571
11.852553,60,208325.730643
12.709315,60,208427.155787
4.473669,60,208685.3312
10.811642,60,208893.682386
4.567403,60,209041.584551
10.892362,60,209235.748103
6.658382,60,209404.820846
10.58319,60,209584.448313
5.793232,60,209736.996268
5.232423,60,209896.964208
10.927757,60,209994.668815
10.329747,60,210123.190198
11.321283,60,210314.862211
10.582559,60,210513.020867
10.053959,60,210677.188763
10.694015,60,210774.164168
12.714735,60,210950.703676
5.374196,60,211099.100339
11.865364,60,211305.158233
5.185648,60,211463.079914
4.864307,60,211651.066915
11.942372,60,211858.545021
12.441893,60,211955.592793
8.594217,60,212124.261553
10.965037,60,212222.244174
8.184413,60,212455.95559
10.710623,60,212653.878823
13.304396,60,212787.633263
9.799443,60,212985.666575
8.057887,60,213170.861699
4.554393,60,213382.576581
6.414303,60,213560.172259
2.494288,60,213771.174573
6.978298,60,213897.679901
10.981379,60,214096.799579
6.192482,60,214285.172938
11.399371,60,214481.659891
12.300221,60,214679.713564
11.667937,60,214882.360506
4.795912,60,215059.842241
5.315762,60,215243.779552
11.348925,60,215434.280828
9.354612,60,215647.286387
8.29269,60,215784.596433
10.159058,60,215881.598948
10.155377,60,216089.156325
10.021487,60,216290.163379
10.149116,60,216493.835347
6.430527,60,216668.85907
6.850639,60,216839.731952
5.665764,60,217017.453766
5.921511,60,217206.162127
12.310242,60,217381.971063
6.842021,60,217547.535851
6.423207,60,217725.490471
9.851486,60,217857.923699
10.344453,60,217989.76038
8.360861,60,218160.468017
6.600106,60,218332.628317
10.986497,60,218497.714867
6.274363,60,218676.576384
10.408858,60,218870.302354
9.575825,60,219002.673527
7.805403,60,219140.043117
6.253066,60,219306.446588
10.321185,60,219402.359817
5.865712,60,219571.721362
4.653493,60,219763.904953
5.269651,60,219935.093358
10.502474,60,220082.635359
12.9077,60,220257.439224
11.785873,60,220442.28458
11.273684,60,220628.17995
10.928785,60,220822.986212
6.989347,60,220979.800387
12.919158,60,221080.256526
10.882502,60,221285.321428
6.18604,60,221460.377052
10.438216,60,221645.640515
8.463401,60,221868.135049
6.223096,60,222045.290741
4.470984,60,222225.30755
12.754182,60,222358.31497
10.052658,60,222551.697307
6.452761,60,222718.940883
11.055383,60,222817.409262
10.039008,60,222948.347991
12.480336,60,223115.143082
6.531047,60,223284.80732
11.002041,60,223476.554163
4.607844,60,223672.537852
7.788292,60,223792.508737
11.637497,60,223969.828114
9.203584,60,224153.00464
6.283554,60,224322.658121
4.619529,60,224529.965225
12.059603,60,224721.231338
11.215419,60,224909.521884
5.796352,60,225092.513117
4.161183,60,225280.779396
6.681595,60,225448.915644
7.283367,60,225610.284687
4.859508,60,225806.933858
